IN_DATA_x,FAC_ID,OWN_ID,UNIT_ID,REGIME,U_CAP,U_SUM_HR,U_AGE,U_SUM_CF,PRE_RET_MNEMI,D_SCR,D_SNCR,D_LN,D_CM,D_NO,C_CM,C_NONE,C_LN,C_SC,C_SN,REG_x,PUB_x,UNREG_x,REG_y,PUB_y,UNREG_y,IN_DATA_y,MW_04,PRE_MW,CM_MW,LN_MW,SN_MW,SC_MW
1,90,25.0,1,3,158.4,10666.67,26.0,68.0,0.4067789,0,0,0,0,1,0.0,158.4,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,414469.6,413466.5,0.0,0.0,0.0,0.0
1,91,50.0,1,3,32.0,15505.83,13.0,57.9,0.4070053,0,0,1,0,0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,70705.77,63861.16,0.0,63861.16,0.0,0.0
1,92,18.0,1,1,129.0,11638.75,37.0,58.23333,0.6030813,0,1,0,0,0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,1.0,0,0,1,1,348477.4,247297.5,0.0,0.0,247297.5,0.0
1,92,18.0,2,1,155.0,11709.55,35.0,52.28571,0.4862432,0,1,0,0,0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,1.0,0,0,1,1,299353.3,284631.1,0.0,0.0,284631.1,0.0
1,93,18.0,1,1,80.0,11570.0,45.0,64.2,0.3865204,0,0,0,0,1,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,160788.2,169908.5,0.0,0.0,0.0,0.0
1,94,69.0,1,1,608.0,58562.08,31.0,49.24138,0.5123595,1,0,0,0,0,0.0,0.0,0.0,608.0,0.0,0.0,0.0,1.0,0,0,1,1,1392199.0,1165964.0,0.0,0.0,0.0,1165964.0
1,95,69.0,1,1,324.0,10884.58,39.0,52.06667,0.5741291,1,0,0,0,0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,1.0,0,0,1,1,498979.6,499265.2,0.0,0.0,0.0,499265.2
1,95,69.0,2,1,324.0,10567.5,38.0,49.2,0.6009971,1,0,0,0,0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,1.0,0,0,1,1,506559.8,515703.9,0.0,0.0,0.0,515703.9
1,96,74.0,1,1,135.0,9592.917,40.0,79.06667,0.4044289,0,0,0,1,0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,402217.3,425373.3,425373.3,0.0,0.0,0.0
1,96,74.0,2,1,235.0,10747.92,32.0,78.4138,0.3580417,0,0,0,1,0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,567851.6,582110.1,582110.1,0.0,0.0,0.0
1,97,75.0,2,1,43.7,17541.74,56.0,65.27586,0.5036466,0,0,0,0,1,0.0,43.7,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,89764.71,104540.1,0.0,0.0,0.0,0.0
1,97,75.0,3,1,84.0,,48.0,0.8816333,0.4483826,0,0,0,0,1,0.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,179132.5,206469.8,0.0,0.0,0.0,0.0
1,98,75.0,2,1,54.0,11826.36,49.0,59.53571,0.7094463,0,0,0,1,0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,63051.54,99707.05,0.0,0.0,0.0,0.0
1,98,75.0,3,1,108.0,11297.92,46.0,80.53333,0.3106785,0,0,0,1,0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,268046.6,308291.1,308291.1,0.0,0.0,0.0
1,101,75.0,1,1,153.0,11030.0,44.0,83.68965,0.2843285,1,0,0,0,0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,1.0,0,0,1,1,487023.4,483672.3,0.0,0.0,0.0,483672.3
1,101,75.0,2,1,153.0,10661.67,41.0,88.9,0.2365789,0,0,0,0,1,0.0,153.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,401574.0,495590.4,0.0,0.0,0.0,0.0
1,102,46.0,3,1,90.0,12290.43,46.0,48.06897,0.6950623,0,0,0,0,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,171715.8,141048.8,0.0,0.0,0.0,0.0
1,102,46.0,4,1,90.0,12189.57,45.0,52.2069,0.7607137,0,0,0,0,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,168755.0,141231.0,0.0,0.0,0.0,0.0
1,102,46.0,5,1,190.0,11208.7,42.0,63.13793,0.3651853,0,0,0,0,1,0.0,190.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,450378.0,474147.7,0.0,0.0,0.0,0.0
1,102,46.0,6,1,192.0,11423.91,41.0,62.68966,0.3790301,0,0,0,0,1,0.0,192.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,484516.9,525211.0,0.0,0.0,0.0,0.0
1,103,46.0,1,1,99.0,11697.39,49.0,66.34483,0.3535408,0,0,0,0,1,0.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,229218.7,242706.9,0.0,0.0,0.0,0.0
1,103,46.0,2,1,97.0,12177.08,49.0,70.23333,0.3440935,0,0,0,0,1,0.0,97.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,204433.3,225874.7,0.0,0.0,0.0,0.0
1,103,46.0,3,1,206.0,9357.392,40.0,69.93104,0.3394353,0,0,0,0,1,0.0,206.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,526767.0,478566.6,0.0,0.0,0.0,0.0
1,103,46.0,4,1,205.0,9417.917,39.0,71.2,0.3494467,0,0,0,0,1,0.0,205.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,546684.9,478168.1,0.0,0.0,0.0,0.0
1,104,62.0,1,1,172.0,11184.35,33.0,66.79311,0.3548971,0,0,0,0,1,0.0,172.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,393605.1,434405.8,0.0,0.0,0.0,0.0
1,104,62.0,2,1,191.0,12167.37,30.0,59.76,0.3618648,0,0,0,0,1,0.0,191.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,349051.1,364554.6,0.0,0.0,0.0,0.0
1,105,23.0,1,1,46.0,11500.42,51.0,58.76667,0.4035395,0,1,0,0,0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0,0,0,1,1,105955.7,108374.9,0.0,0.0,108374.9,0.0
1,105,23.0,2,1,64.0,11361.25,49.0,65.16666,0.4530622,0,1,0,0,0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,1.0,0,0,1,1,167223.4,160262.2,0.0,0.0,160262.2,0.0
1,105,23.0,3,1,64.0,10384.78,46.0,68.0,0.3552896,0,1,0,0,0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,1.0,0,0,1,1,140599.8,149623.9,0.0,0.0,149623.9,0.0
1,105,23.0,4,1,78.0,10537.5,42.0,74.96667,0.3581671,0,1,0,0,0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,1.0,0,0,1,1,257962.6,222713.6,0.0,0.0,222713.6,0.0
1,107,43.0,1,2,198.0,11133.33,35.0,69.83334,0.5657622,0,1,0,0,0,0.0,0.0,0.0,0.0,198.0,1.0,0.0,0.0,1,0,0,1,478927.4,477559.0,0.0,0.0,477559.0,0.0
1,107,43.0,2,2,194.0,10667.92,28.0,71.3,0.3744728,1,0,0,0,0,0.0,0.0,0.0,194.0,0.0,1.0,0.0,0.0,1,0,0,1,470339.6,529402.6,0.0,0.0,0.0,529402.6
1,108,43.0,1,2,143.0,9241.305,43.0,65.51724,0.473662,0,1,0,0,0,0.0,0.0,0.0,0.0,143.0,1.0,0.0,0.0,1,0,0,1,370952.1,367031.6,0.0,0.0,367031.6,0.0
1,108,43.0,2,2,173.0,9276.521,41.0,65.24138,0.6767812,0,1,0,0,0,0.0,0.0,0.0,0.0,173.0,1.0,0.0,0.0,1,0,0,1,376498.4,394954.3,0.0,0.0,394954.3,0.0
1,109,43.0,1,2,79.0,12799.58,47.0,46.76667,0.7754378,0,0,0,1,0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,97659.3,154130.5,154130.5,0.0,0.0,0.0
1,109,43.0,2,2,76.0,12651.67,48.0,50.8,0.8062569,0,0,0,1,0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,117357.2,163107.4,163107.4,0.0,0.0,0.0
1,109,43.0,3,2,252.0,11255.65,37.0,56.48276,0.3784691,0,0,0,0,1,0.0,252.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,497049.6,496535.4,0.0,0.0,0.0,0.0
1,110,43.0,1,2,385.0,9551.25,33.0,72.24138,0.4805543,1,0,0,0,0,0.0,0.0,0.0,385.0,0.0,1.0,0.0,0.0,1,0,0,1,1146794.0,945676.6,0.0,0.0,0.0,945676.6
1,110,43.0,2,2,670.0,9932.5,31.0,70.86667,0.29342,1,0,0,0,0,0.0,0.0,0.0,670.0,0.0,1.0,0.0,0.0,1,0,0,1,1540397.0,1725602.0,0.0,0.0,0.0,1725602.0
1,110,43.0,3,2,707.0,10352.17,26.0,72.10714,0.37361,1,0,0,0,0,0.0,0.0,0.0,707.0,0.0,1.0,0.0,0.0,1,0,0,1,1914929.0,1962932.0,0.0,0.0,0.0,1962932.0
1,110,43.0,4,2,700.0,10552.92,19.0,68.83334,0.5970417,1,0,0,0,0,0.0,0.0,0.0,700.0,0.0,1.0,0.0,0.0,1,0,0,1,1809271.0,1748478.0,0.0,0.0,0.0,1748478.0
1,111,43.0,1,2,97.0,11200.0,45.0,44.1,0.611536,0,0,0,0,1,0.0,97.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,154086.3,172526.3,0.0,0.0,0.0,0.0
1,111,43.0,2,2,106.0,11052.92,44.0,48.03448,0.6153711,0,0,1,0,0,0.0,0.0,106.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,176288.7,170887.9,0.0,170887.9,0.0,0.0
1,111,43.0,3,2,410.0,10817.92,27.0,56.13334,0.418433,0,0,1,0,0,0.0,0.0,410.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,792252.8,824354.0,0.0,824354.0,0.0,0.0
1,112,43.0,1,2,49.0,12707.83,50.0,52.10345,0.8614458,0,0,1,0,0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,63909.48,91883.31,0.0,91883.31,0.0,0.0
1,112,43.0,2,2,49.0,12750.0,49.0,52.73333,0.8958326,0,0,1,0,0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,61508.26,98914.96,0.0,98914.96,0.0,0.0
1,112,43.0,3,2,78.0,11417.08,47.0,53.86666,0.56,0,0,0,1,0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,97273.43,161067.8,161067.8,0.0,0.0,0.0
1,113,13.0,1,2,165.0,10347.08,42.0,56.86666,0.4415121,0,1,0,0,0,0.0,0.0,0.0,0.0,165.0,1.0,0.0,0.0,1,0,0,1,373316.8,291512.9,0.0,0.0,291512.9,0.0
1,113,13.0,2,2,165.0,10797.83,42.0,55.27586,0.4319327,0,0,0,0,1,0.0,165.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,349981.6,309283.1,0.0,0.0,0.0,0.0
1,113,13.0,3,2,265.0,9937.083,40.0,63.66667,0.4514116,0,1,0,0,0,0.0,0.0,0.0,0.0,265.0,1.0,0.0,0.0,1,0,0,1,772635.3,620901.2,0.0,0.0,620901.2,0.0
1,113,13.0,4,2,275.0,10223.18,39.0,64.42857,0.4173106,0,0,1,0,0,0.0,0.0,275.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,783061.3,679510.1,0.0,0.0,0.0,0.0
1,113,13.0,5,2,270.0,10025.0,38.0,61.66667,0.4355123,0,0,0,0,1,0.0,270.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,671302.1,507670.8,0.0,0.0,0.0,0.0
1,114,13.0,1,2,37.5,14840.48,58.0,31.7037,0.4146366,0,0,0,1,0,37.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,52696.33,43430.05,43430.05,0.0,0.0,0.0
1,114,13.0,2,2,75.0,14840.48,58.0,31.7037,0.4317107,0,0,0,1,0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,28465.73,71712.66,71712.66,0.0,0.0,0.0
1,114,13.0,4,2,128.0,10820.0,46.0,57.9,0.3939682,0,0,0,1,0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,647876.5,580783.4,580783.4,0.0,0.0,0.0
1,115,13.0,1,2,38.0,17004.54,59.0,32.30435,0.4091487,0,0,0,1,0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,27729.14,26224.96,26224.96,0.0,0.0,0.0
1,115,13.0,2,2,38.0,17210.87,59.0,29.51724,0.4713566,0,0,0,1,0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,42499.38,39100.14,39100.14,0.0,0.0,0.0
1,115,13.0,3,2,61.0,14619.13,51.0,34.37931,0.4122861,0,0,0,1,0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,76234.4,60501.29,60501.29,0.0,0.0,0.0
1,115,13.0,4,2,61.0,14517.0,51.0,35.04,0.4180268,0,0,0,1,0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,77112.79,67264.14,67264.14,0.0,0.0,0.0
1,115,13.0,5,2,562.0,10025.83,27.0,72.1,0.4335805,1,0,0,0,0,0.0,0.0,0.0,562.0,0.0,1.0,0.0,0.0,1,0,0,1,1592211.0,1448743.0,0.0,0.0,0.0,1448743.0
1,116,13.0,1,2,67.0,12973.04,50.0,34.17857,0.4149287,0,0,0,1,0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,85059.16,63618.73,63618.73,0.0,0.0,0.0
1,116,13.0,2,2,67.0,13236.96,49.0,36.82143,0.3906476,0,0,0,1,0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,90389.33,71952.91,71952.91,0.0,0.0,0.0
1,116,13.0,3,2,142.0,12064.09,44.0,46.53571,0.4415617,0,0,0,0,1,0.0,142.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,201532.6,227473.9,0.0,0.0,0.0,0.0
1,117,13.0,1,2,385.0,9378.75,34.0,78.1,0.4324864,0,0,0,0,1,0.0,385.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,955234.4,1152230.0,0.0,0.0,0.0,0.0
1,117,13.0,2,2,385.0,9253.913,33.0,80.48276,0.4378923,0,0,0,1,0,385.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1249862.0,1104152.0,1104152.0,0.0,0.0,0.0
1,117,13.0,3,2,660.0,8963.044,30.0,75.37931,0.4246806,0,1,0,0,0,0.0,0.0,0.0,0.0,660.0,1.0,0.0,0.0,1,0,0,1,2155497.0,1988774.0,0.0,0.0,1988774.0,0.0
1,117,13.0,4,2,660.0,9607.5,29.0,79.5,0.4391009,0,0,0,1,0,660.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1953655.0,2102528.0,2102528.0,0.0,0.0,0.0
1,118,13.0,1,2,133.0,11292.5,45.0,59.1,0.3632749,0,0,1,0,0,0.0,0.0,133.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,565497.8,629708.5,0.0,629708.5,0.0,0.0
1,118,13.0,2,2,94.0,11557.62,47.0,54.07692,0.4266816,0,0,1,0,0,0.0,0.0,94.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,301817.8,370013.8,0.0,370013.8,0.0,0.0
1,119,42.0,1,3,585.0,9715.652,32.0,61.07143,0.5998805,1,0,0,0,0,0.0,0.0,0.0,585.0,0.0,0.0,1.0,0.0,0,1,0,1,1720397.0,1350484.0,0.0,0.0,0.0,1350484.0
1,119,42.0,2,3,585.0,9536.25,32.0,65.6,0.7373319,1,0,0,0,0,0.0,0.0,0.0,585.0,0.0,0.0,1.0,0.0,0,1,0,1,1505517.0,1476605.0,0.0,0.0,0.0,1476605.0
1,119,42.0,3,3,630.0,9875.0,22.0,62.60714,0.5475521,1,0,0,0,0,0.0,0.0,0.0,630.0,0.0,0.0,1.0,0.0,0,1,0,1,1769900.0,1082987.0,0.0,0.0,0.0,1082987.0
1,120,37.0,1,2,94.0,11593.33,47.0,62.96667,0.6137677,0,0,0,0,1,0.0,94.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,127362.6,176239.9,0.0,0.0,0.0,0.0
1,120,37.0,2,2,94.0,11870.0,46.0,66.3,0.5719347,0,0,0,0,1,0.0,94.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,130536.1,160923.1,0.0,0.0,0.0,0.0
1,120,37.0,3,2,128.0,10914.17,45.0,76.33334,0.9100511,0,0,0,0,1,0.0,128.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,235053.6,346371.8,0.0,0.0,0.0,0.0
1,120,37.0,4,2,150.0,10515.83,41.0,80.1,0.5295569,0,0,0,0,1,0.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,275743.9,370773.7,0.0,0.0,0.0,0.0
1,120,37.0,5,2,238.0,10820.83,37.0,67.9,0.4365835,0,0,0,0,1,0.0,238.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,528691.6,564321.7,0.0,0.0,0.0,0.0
1,120,37.0,6,2,414.0,11669.58,30.0,62.6,0.3117565,0,0,0,0,1,0.0,414.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,864153.6,874157.9,0.0,0.0,0.0,0.0
1,121,37.0,1,2,163.0,11424.58,39.0,82.33334,0.4302593,0,0,0,0,1,0.0,163.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,304977.1,441729.6,0.0,0.0,0.0,0.0
1,121,37.0,2,2,500.0,10330.83,24.0,74.33334,0.5179543,1,0,0,0,0,0.0,0.0,0.0,500.0,0.0,1.0,0.0,0.0,1,0,0,1,1342268.0,1471653.0,0.0,0.0,0.0,1471653.0
1,121,37.0,3,2,500.0,10631.3,21.0,73.68965,0.54741,1,0,0,0,0,0.0,0.0,0.0,500.0,0.0,1.0,0.0,0.0,1,0,0,1,1368928.0,1434686.0,0.0,0.0,0.0,1434686.0
1,122,76.0,3,1,244.0,11848.0,41.0,12.56,0.3603866,0,0,0,0,1,0.0,244.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,371928.6,418847.2,0.0,0.0,0.0,0.0
1,123,60.0,1,1,96.0,11270.87,50.0,43.34483,0.3906401,0,0,0,0,1,0.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,108464.0,224690.7,0.0,0.0,0.0,0.0
1,123,60.0,2,1,625.0,10120.83,29.0,64.26667,0.8462386,0,0,0,0,1,0.0,625.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1330835.0,1525401.0,0.0,0.0,0.0,0.0
1,124,76.0,1,1,132.0,11137.08,46.0,51.0,0.416425,0,0,0,0,1,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,219120.0,265755.8,0.0,0.0,0.0,0.0
1,124,76.0,2,1,132.0,11330.0,46.0,50.24138,0.4474227,0,0,0,0,1,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,230339.9,231607.1,0.0,0.0,0.0,0.0
1,124,76.0,3,1,132.0,11420.0,45.0,52.51724,0.3888691,0,0,0,0,1,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,233426.4,250463.8,0.0,0.0,0.0,0.0
1,124,76.0,4,1,240.0,10254.58,43.0,54.43333,0.3452616,0,0,0,0,1,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,334170.3,440813.5,0.0,0.0,0.0,0.0
1,124,76.0,5,1,597.0,10033.91,27.0,63.31034,0.8463986,0,1,0,0,0,0.0,0.0,0.0,0.0,597.0,0.0,0.0,1.0,0,0,1,1,1849370.0,1452430.0,0.0,0.0,1452430.0,0.0
1,125,76.0,1,1,245.0,13215.91,37.0,29.85714,0.3759784,0,0,0,0,1,0.0,245.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,288946.8,298591.5,0.0,0.0,0.0,0.0
1,126,10.0,1,2,115.0,10011.25,40.0,55.96667,1.032877,0,0,0,0,1,0.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,54715.35,250386.1,0.0,0.0,0.0,0.0
1,126,10.0,2,2,115.0,10165.0,42.0,53.03333,1.058591,0,0,0,0,1,0.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,74824.62,257324.3,0.0,0.0,0.0,0.0
1,126,10.0,3,2,165.0,9668.75,37.0,47.23333,0.4449736,0,0,0,0,1,0.0,165.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,319347.6,320286.1,0.0,0.0,0.0,0.0
1,126,10.0,4,2,780.0,10180.0,26.0,57.16667,0.4370298,0,0,0,0,1,0.0,780.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1483686.0,1952217.0,0.0,0.0,0.0,0.0
1,126,10.0,5,2,375.0,10673.48,23.0,63.72414,0.375932,0,0,0,1,0,375.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,966275.7,572468.0,572468.0,0.0,0.0,0.0
1,126,10.0,6,2,375.0,10686.09,21.0,63.10345,0.4045996,0,0,0,1,0,375.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1008311.0,920869.6,920869.6,0.0,0.0,0.0
1,127,10.0,1,2,90.0,11913.91,44.0,43.31034,0.4199176,0,0,0,0,1,0.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,91931.14,175887.3,0.0,0.0,0.0,0.0
1,128,12.0,1,2,58.0,13935.29,51.0,19.40909,0.5513104,0,0,0,0,1,0.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,5625.54,35970.8,0.0,0.0,0.0,0.0
1,128,12.0,2,2,55.0,13401.76,50.0,21.45455,0.5655496,0,0,0,0,1,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,4942.98,38913.89,0.0,0.0,0.0,0.0
1,128,12.0,3,2,63.0,11201.36,49.0,35.33333,0.5544028,0,0,0,0,1,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,15715.0,81874.09,0.0,0.0,0.0,0.0
1,128,12.0,4,2,63.0,11793.33,48.0,40.22222,0.5565299,0,0,0,0,1,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,36871.87,90776.29,0.0,0.0,0.0,0.0
1,128,12.0,5,2,63.0,11693.33,47.0,32.96154,0.5755572,0,0,0,0,1,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,23305.83,69943.08,0.0,0.0,0.0,0.0
1,128,12.0,6,2,63.0,12262.38,46.0,36.77778,0.5799801,0,0,0,0,1,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,31496.89,90901.27,0.0,0.0,0.0,0.0
1,129,37.0,1,2,585.0,10235.22,28.0,71.65517,0.5830045,1,0,0,0,0,0.0,0.0,0.0,585.0,0.0,1.0,0.0,0.0,1,0,0,1,1502540.0,1598622.0,0.0,0.0,0.0,1598622.0
1,129,37.0,2,2,585.0,9791.739,29.0,72.5862,0.6328992,1,0,0,0,0,0.0,0.0,0.0,585.0,0.0,1.0,0.0,0.0,1,0,0,1,1762016.0,1758725.0,0.0,0.0,0.0,1758725.0
1,129,37.0,3,2,585.0,9505.833,27.0,73.46667,0.5777173,1,0,0,0,0,0.0,0.0,0.0,585.0,0.0,1.0,0.0,0.0,1,0,0,1,1633563.0,1551541.0,0.0,0.0,0.0,1551541.0
1,129,37.0,4,2,585.0,10209.55,25.0,76.66666,0.5629258,1,0,0,0,0,0.0,0.0,0.0,585.0,0.0,1.0,0.0,0.0,1,0,0,1,1736004.0,1590866.0,0.0,0.0,0.0,1590866.0
1,130,60.0,1,1,108.0,20550.42,45.0,61.83333,0.8908176,0,0,0,0,1,0.0,108.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,201855.9,253447.5,0.0,0.0,0.0,0.0
1,130,60.0,2,1,108.0,10762.5,45.0,59.9,0.8847942,0,0,0,0,1,0.0,108.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,201855.9,253447.5,0.0,0.0,0.0,0.0
1,131,76.0,5,1,47.0,10459.38,49.0,23.89474,0.6439343,0,0,0,0,1,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,259009.3,334599.6,0.0,0.0,0.0,0.0
1,132,76.0,1,1,180.0,11009.17,40.0,73.3,0.4291967,0,0,0,0,1,0.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,234700.4,581991.4,0.0,0.0,0.0,0.0
1,132,76.0,2,1,180.0,11101.25,39.0,76.59259,0.879134,0,1,0,0,0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,1.0,0,0,1,1,349541.7,514552.7,0.0,0.0,514552.7,0.0
1,132,76.0,3,1,180.0,10927.39,38.0,79.67857,1.047891,0,0,0,0,1,0.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,207283.2,581796.0,0.0,0.0,0.0,0.0
1,132,76.0,4,1,180.0,10826.67,37.0,74.9,0.8914444,0,0,1,0,0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,334439.9,560588.7,0.0,560588.7,0.0,0.0
